TEAM_ID_HOME,MIN_HOME,PTS_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,IS_HOME_HOME,DAYS_SINCE_LAST_GAME_HOME,PTS_ROLL5_HOME,FG_PCT_ROLL5_HOME,REB_ROLL5_HOME,AST_ROLL5_HOME,TOV_ROLL5_HOME,TEAM_ID_AWAY,MIN_AWAY,PTS_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,IS_HOME_AWAY,DAYS_SINCE_LAST_GAME_AWAY,PTS_ROLL5_AWAY,FG_PCT_ROLL5_AWAY,REB_ROLL5_AWAY,AST_ROLL5_AWAY,TOV_ROLL5_AWAY,HOME_WIN,POINT_DIFF,GAME_DAYOFWEEK,GAME_MONTH,GAME_DAY,GAME_YEAR,GAME_DAYOFYEAR
1610612737,241,118,38,78,0.487,10,29,0.345,32,37,0.865,4,31,35,27,10,3,13,26,3.0,1,2.0,106.0,0.4532,40.6,25.2,14.2,1610612765,241,115,38,83,0.458,13,33,0.394,26,33,0.788,12,28,40,30,6,4,15,28,-3.0,0,2.0,109.4,0.47379999999999994,45.2,26.2,12.4,1,3,6,2,11,2018,42
1610612737,241,104,36,96,0.375,8,36,0.222,24,34,0.706,8,33,41,21,14,3,11,17,-19.0,1,3.0,101.0,0.4248,41.8,21.6,13.8,1610612747,240,123,47,90,0.522,15,33,0.455,14,19,0.737,10,49,59,28,8,6,23,23,19.0,0,2.0,117.6,0.49139999999999995,49.6,26.2,16.4,0,-19,0,2,26,2018,57
1610612737,241,107,38,87,0.437,9,29,0.31,22,27,0.815,15,34,49,21,13,11,21,23,5.0,1,2.0,98.8,0.41479999999999995,44.6,20.4,15.4,1610612754,240,102,38,90,0.422,11,32,0.344,15,20,0.75,11,32,43,21,13,5,24,20,-5.0,0,2.0,110.0,0.46020000000000005,51.2,24.0,14.8,1,5,2,2,28,2018,59
1610612737,241,109,38,86,0.442,15,35,0.429,18,20,0.9,3,32,35,21,10,2,19,21,-5.0,1,2.0,102.2,0.4264,41.6,20.4,16.8,1610612744,241,114,42,79,0.532,11,31,0.355,19,22,0.864,2,33,35,33,12,5,18,20,5.0,0,2.0,118.8,0.5307999999999999,40.0,31.0,14.6,0,-5,4,3,2,2018,61
1610612737,240,113,43,94,0.457,17,33,0.515,10,12,0.833,9,40,49,23,7,5,16,18,1.0,1,2.0,105.2,0.4324,42.8,20.0,17.8,1610612756,238,112,46,92,0.5,11,26,0.423,9,15,0.6,5,36,41,33,6,6,14,19,-1.0,0,2.0,111.6,0.4636,46.8,24.8,14.0,1,1,6,3,4,2018,63
1610612737,241,122,42,82,0.512,19,40,0.475,19,22,0.864,5,37,42,32,2,5,15,14,-7.0,1,2.0,104.2,0.45020000000000004,41.0,23.8,17.8,1610612741,240,129,48,98,0.49,17,37,0.459,16,19,0.842,13,34,47,31,10,4,5,24,7.0,0,2.0,105.6,0.4488,42.2,23.4,12.8,0,-7,6,3,11,2018,70
1610612737,241,107,37,87,0.425,13,31,0.419,20,24,0.833,13,34,47,26,5,5,15,25,-12.0,1,2.0,103.8,0.4468,43.4,24.8,17.0,1610612760,240,119,42,89,0.472,16,35,0.457,19,25,0.76,9,29,38,27,9,11,7,21,12.0,0,1.0,111.2,0.4806,42.6,22.2,13.8,0,-12,1,3,13,2018,72
1610612737,242,117,42,90,0.467,16,36,0.444,17,26,0.654,6,40,46,30,5,2,11,27,-12.0,1,2.0,104.6,0.44880000000000003,42.8,26.2,16.0,1610612766,239,129,46,87,0.529,17,33,0.515,20,30,0.667,6,39,45,30,3,3,10,21,12.0,0,2.0,118.2,0.5002,40.0,24.2,11.6,0,-12,3,3,15,2018,74
1610612737,239,91,36,101,0.356,9,39,0.231,10,15,0.667,15,44,59,24,9,4,16,14,-10.0,1,2.0,97.6,0.4328,45.0,22.2,14.2,1610612755,241,101,42,95,0.442,8,38,0.211,9,13,0.692,9,44,53,34,10,6,15,18,10.0,0,2.0,116.0,0.471,54.2,33.2,15.0,0,-10,4,3,30,2018,89
1610612737,241,94,41,85,0.482,11,36,0.306,1,1,1.0,5,47,52,33,0,3,14,15,6.0,1,2.0,98.4,0.4506,47.4,25.0,14.6,1610612753,240,88,33,96,0.344,10,36,0.278,12,13,0.923,11,30,41,19,8,6,5,10,-6.0,0,2.0,95.4,0.3912,46.8,23.0,11.0,1,6,6,4,1,2018,91
